GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000118640	2	85788685	85809154	65	7	30011	1.3356	0.09084	VAMP8
ENSG00000168899	2	85811531	85820535	21	5	30449	1.7316	0.041671	VAMP5
ENSG00000168894	2	85822848	85824736	6	2	27472	0.78621	0.21587	RNF181
ENSG00000168890	2	85825671	85830319	4	2	31844	1.6916	0.045363	TMEM150A
ENSG00000168883	2	85829979	85876403	66	13	28569	1.6296	0.051589	USP39
ENSG00000168887	2	85833777	85839189	6	4	20977	0.86034	0.1948	C2orf68
ENSG00000168878	2	85884437	85895864	16	6	29311	9.817e-05	0.49996	SFTPB
ENSG00000115523	2	85912298	85925977	61	8	21714	0.80024	0.21179	GNLY
ENSG00000168874	2	85978467	86015189	90	15	29651	0.036372	0.48549	ATOH8
ENSG00000115525	2	86066267	86116137	145	12	31159	0.33202	0.36994	ST3GAL5
ENSG00000068654	2	86247339	86333278	244	21	30499	-0.47592	0.68293	POLR1A
ENSG00000132300	2	86333305	86369280	96	10	30048	-0.71793	0.7636	PTCD3
ENSG00000132305	2	86371055	86422893	158	7	30122	-0.33317	0.6305	IMMT
ENSG00000132313	2	86426478	86440917	34	4	29330	0.58154	0.28044	MRPL35
ENSG00000068615	2	86441116	86565206	411	16	30125	-2.3717	0.99115	REEP1
ENSG00000115548	2	86667770	86719839	61	14	26929	-0.12794	0.5509	KDM3A
ENSG00000115561	2	86730554	86948245	401	27	27998	1.5523	0.060295	CHMP3
ENSG00000249884	2	86732791	86948245	397	26	27959	1.5351	0.06238	RNF103-CHMP3
ENSG00000239305	2	86830516	86850989	49	8	27317	0.53971	0.2947	RNF103
ENSG00000153561	2	86947296	87005164	92	8	28539	0.85963	0.195	RMND5A
ENSG00000153563	2	87011729	87035519	56	5	31175	1.7249	0.042271	CD8A
ENSG00000172116	2	87042462	87089047	129	14	30791	2.7222	0.0032426	CD8B
ENSG00000229615	2	87089023	87092827	6	2	26563	0.44107	0.32958	AC111200.1
ENSG00000187627	2	87135076	87241104	77	18	25753	1.2816	0.1	RGPD1
ENSG00000183281	2	87229682	87248975	12	4	25361	-0.56774	0.71489	PLGLB1
ENSG00000125551	2	88047606	88058312	4	2	29549	0.1288	0.44876	PLGLB2
ENSG00000185304	2	88055474	88285309	139	37	26266	0.71961	0.23588	RGPD2
ENSG00000172086	2	88326724	88355248	55	10	28874	1.5806	0.056988	KRCC1
ENSG00000115593	2	88367299	88412906	142	17	30162	0.91359	0.18047	SMYD1
ENSG00000163586	2	88422510	88427635	9	3	31817	1.0692	0.14249	FABP1
ENSG00000144115	2	88469835	88486146	43	10	25465	0.60686	0.27197	THNSL2
ENSG00000172073	2	88824169	88829102	16	4	29662	0.66932	0.25165	TEX37
ENSG00000172071	2	88856259	88927094	59	10	28104	-1.1808	0.88116	EIF2AK3
ENSG00000153574	2	88991162	89050452	61	11	27459	-0.323	0.62665	RPIA
ENSG00000163060	2	95537178	95542574	15	5	27229	1.0193	0.15403	TEKT4
ENSG00000172005	2	95691422	95719737	26	10	14870	1.3172	0.093889	MAL
ENSG00000144029	2	95752952	95815179	45	11	19784	1.5816	0.056869	MRPS5
ENSG00000144026	2	95813075	95831158	16	6	18493	1.5978	0.055049	ZNF514
ENSG00000163067	2	95831177	95850065	19	6	19089	1.6761	0.046861	ZNF2
ENSG00000155066	2	95940201	95957056	18	6	22710	1.1408	0.12697	PROM2
ENSG00000115041	2	95963052	96051825	95	9	25791	1.9659	0.024656	KCNIP3
ENSG00000115042	2	96068469	96082364	13	7	18229	0.17096	0.43213	FAHD2A
ENSG00000144015	2	96257766	96265526	6	3	30787	1.2506	0.10554	TRIM43
ENSG00000174501	2	96514587	96657541	197	19	26852	-0.091108	0.5363	ANKRD36C
ENSG00000186281	2	96687694	96705199	9	3	28306	0.65824	0.25519	GPAT2
ENSG00000222040	2	96778707	96781984	7	3	30311	-0.11716	0.54663	ADRA2B
ENSG00000188886	2	96789589	96804175	20	4	29024	-0.58376	0.72031	ASTL
ENSG00000158050	2	96808905	96811179	1	1	31844	1.3091	0.09525	DUSP2
ENSG00000084090	2	96850597	96874563	53	11	27932	-0.18275	0.5725	STARD7
ENSG00000135956	2	96914254	96931732	19	7	28322	0.76358	0.22256	TMEM127
ENSG00000144021	2	96931870	96939087	6	2	30494	1.2565	0.10446	CIAO1
ENSG00000144028	2	96940074	96971297	27	5	26526	1.1951	0.11603	SNRNP200
ENSG00000198885	2	96991069	96994091	6	3	24849	1.5873	0.056222	ITPRIPL1
ENSG00000121152	2	97001525	97039583	42	8	28073	0.66178	0.25406	NCAPH
ENSG00000196843	2	97202480	97218375	19	6	27146	0.22381	0.41145	ARID5A
ENSG00000114982	2	97258907	97308524	42	11	28129	-0.47637	0.6831	KANSL3
ENSG00000114988	2	97371666	97405801	32	4	29968	0.79697	0.21274	LMAN2L
ENSG00000158158	2	97426639	97477628	69	8	27392	0.30731	0.3793	CNNM4
ENSG00000168763	2	97481982	97499648	22	4	29092	-1.0829	0.86057	CNNM3
ENSG00000163126	2	97490263	97523671	41	4	28766	-1.6156	0.94691	ANKRD23
ENSG00000213337	2	97502348	97523832	22	3	29284	-1.6455	0.95007	ANKRD39
ENSG00000168758	2	97525453	97536494	8	4	25368	-0.48132	0.68486	SEMA4C
ENSG00000168754	2	97541620	97684175	353	23	29529	-1.137	0.87222	FAM178B
ENSG00000144199	2	97749320	97760619	30	6	27026	-0.82619	0.79565	FAHD2B
ENSG00000135976	2	97779233	97930258	332	19	28688	-1.0778	0.85943	ANKRD36
ENSG00000135940	2	98262503	98264846	1	1	31844	-1.2218	0.8891	COX5B
ENSG00000115073	2	98272431	98280570	16	4	27988	-1.0127	0.8444	ACTR1B
ENSG00000115085	2	98330023	98356325	65	12	29259	-0.27294	0.60755	ZAP70
ENSG00000075568	2	98372799	98612388	423	16	29819	-1.9736	0.97579	TMEM131
ENSG00000168658	2	98703579	98929762	378	35	28453	-0.28574	0.61246	VWA3B
ENSG00000222000	2	98947852	98972468	35	4	18231	-0.65224	0.74288	AC092675.3
ENSG00000144191	2	98962618	99015064	178	15	19344	-0.73547	0.76897	CNGA3
ENSG00000040933	2	99061317	99210853	183	7	27809	0.91168	0.18097	INPP4A
ENSG00000183513	2	99215773	99224978	15	1	31844	0.87587	0.19055	COA5
ENSG00000115446	2	99225042	99234978	17	3	29832	0.46974	0.31927	UNC50
ENSG00000071073	2	99235569	99347589	269	22	25607	-0.019697	0.50786	MGAT4A
ENSG00000196872	2	99410309	99552722	373	20	26676	-0.88378	0.81159	KIAA1211L
ENSG00000135951	2	99613724	99771427	420	17	25380	-2.0439	0.97952	TSGA10
ENSG00000273045	2	99757948	99767950	33	6	25300	-1.9656	0.97533	C2ORF15
ENSG00000241962	2	99757948	99939204	428	22	26634	-2.8545	0.99784	C2orf15
ENSG00000144182	2	99771418	99779620	27	5	24660	-1.3579	0.91275	LIPT1
ENSG00000273155	2	99771461	99811761	99	9	26689	-2.0043	0.97748	MRPL30
ENSG00000158411	2	99777890	99797521	41	5	28299	-2.3874	0.99152	MITD1
ENSG00000185414	2	99797542	99814089	39	6	26115	-1.973	0.97576	MRPL30
ENSG00000185674	2	99858709	99871745	28	8	23358	-1.6477	0.95029	LYG2
ENSG00000144214	2	99900701	99921205	40	6	28030	-2.6921	0.99645	LYG1
ENSG00000115514	2	99935445	99957165	49	8	28213	-1.7369	0.9588	TXNDC9
ENSG00000158417	2	99953816	100017789	146	14	26373	-2.0682	0.98069	EIF5B
ENSG00000135945	2	100016938	100106497	220	16	26921	-2.0091	0.97774	REV1
ENSG00000144218	2	100162323	100759201	1066	49	27542	0.86169	0.19443	AFF3
ENSG00000170500	2	100889753	100939195	189	11	29324	0.38504	0.3501	LONRF2
ENSG00000269383	2	100986705	100987007	3	1	31259	0.09505	0.46214	AC012493.2
ENSG00000115526	2	101008327	101034118	59	7	31581	1.8713	0.03065	CHST10
ENSG00000204640	2	101086944	101099742	47	3	31777	0.64349	0.25995	NMS
ENSG00000115539	2	101179152	101193197	41	5	30212	1.3076	0.095509	PDCL3
ENSG00000170485	2	101436614	101613291	541	58	27703	0.54727	0.2921	NPAS2
ENSG00000071082	2	101618177	101640494	57	8	23250	-1.8936	0.97086	RPL31
ENSG00000204634	2	101624079	101869328	692	38	26366	-0.0043929	0.50175	TBC1D8
ENSG00000158435	2	101869264	101886778	23	5	30183	0.67661	0.24933	CNOT11
ENSG00000163162	2	101887681	101925163	51	9	28232	-0.062895	0.52507	RNF149
ENSG00000175874	2	101962013	102004057	134	13	25329	0.08315	0.46687	CREG2
ENSG00000196460	2	102013823	102091165	361	15	29228	-1.699	0.95534	RFX8
ENSG00000071054	2	102313312	102511149	319	19	30005	0.10307	0.45895	MAP4K4
ENSG00000233404	2	102508955	102511150	1	1	31844	0.14185	0.4436	FLJ20373
ENSG00000115590	2	102608306	102645006	150	12	28693	1.2782	0.10059	IL1R2
ENSG00000115594	2	102681004	102796334	357	29	28792	-0.093991	0.53744	IL1R1
ENSG00000115598	2	102803433	102856462	198	10	31447	-1.6816	0.95368	IL1RL2
ENSG00000115602	2	102927962	102968497	178	13	30571	1.3707	0.085236	IL1RL1
ENSG00000115604	2	102927989	103015218	349	16	30798	1.4073	0.079666	IL18R1
ENSG00000115607	2	103035149	103069025	124	10	30810	1.4682	0.071022	IL18RAP
ENSG00000180251	2	103089762	103150431	276	15	30820	-1.178	0.8806	SLC9A4
ENSG00000115616	2	103236166	103327777	205	29	28195	1.1197	0.13143	SLC9A2
ENSG00000135953	2	103332299	103353347	35	5	27887	2.8044	0.0025207	MFSD9
ENSG00000170417	2	103353367	103460352	194	13	28865	1.8651	0.031082	TMEM182
ENSG00000198914	2	105471969	105476929	9	3	27587	-1.4552	0.92719	POU3F3
ENSG00000135972	2	105654441	105716418	220	7	30784	-0.33733	0.63207	MRPS9
ENSG00000135973	2	105858200	105859924	1	1	31844	1.184	0.1182	GPR45
ENSG00000268556	2	105867759	105869601	11	4	31512	1.3374	0.090539	AC012360.1
ENSG00000135966	2	105880871	105946491	189	21	30747	-1.0994	0.86421	TGFBRAP1
ENSG00000135974	2	105953816	105965668	27	6	31000	-1.2816	0.9	C2orf49
ENSG00000115641	2	105974169	106054970	281	39	30124	0.47008	0.31915	FHL2
ENSG00000071051	2	106361354	106510730	556	28	23726	-1.6736	0.9529	NCK2
ENSG00000119147	2	106679702	106694615	43	11	26519	-0.25227	0.59958	C2orf40
ENSG00000115652	2	106709759	106810795	201	22	25976	0.1328	0.44718	UXS1
ENSG00000153165	2	107021446	107084832	66	13	24923	-0.28771	0.61322	RGPD3
ENSG00000269000	2	107099728	107103848	13	3	17655	0.10425	0.45849	AC108868.1
ENSG00000144057	2	107418056	107503564	256	17	29721	-0.77594	0.78111	ST6GAL2
ENSG00000196862	2	108443388	108507297	97	9	27175	2.3021	0.010664	RGPD4
ENSG00000115665	2	108602979	108630450	63	17	26632	2.5471	0.0054316	SLC5A7
ENSG00000196228	2	108863651	108881807	63	12	23742	-1.1299	0.87075	SULT1C3
ENSG00000198203	2	108905095	108926371	59	10	27661	0.033229	0.48675	SULT1C2
ENSG00000198075	2	108994367	109004513	40	8	25649	-0.23403	0.59252	SULT1C4
ENSG00000135968	2	109065017	109125871	235	16	24449	-1.3342	0.90893	GCC2
ENSG00000169756	2	109150857	109303702	490	21	20109	-1.5252	0.93639	LIMS1
ENSG00000153201	2	109335937	109402267	148	9	24814	-1.306	0.90423	RANBP2
ENSG00000163006	2	109403213	109501933	236	19	21957	-1.14	0.87285	CCDC138
ENSG00000135960	2	109510927	109605828	321	20	23655	0.10772	0.45711	EDAR
ENSG00000172985	2	109745804	110262207	1380	65	27311	0.7445	0.22829	SH3RF3
ENSG00000186522	2	110300559	110371783	170	17	27359	0.45086	0.32604	SEPT10
ENSG00000198142	2	110371911	110376563	10	3	26012	-0.4957	0.68995	SOWAHC
ENSG00000144063	2	110841447	110874143	44	11	27666	0.41654	0.33851	MALL
ENSG00000144061	2	110879888	110962643	133	7	28173	-0.10782	0.54293	NPHP1
ENSG00000257207	2	111160511	111230652	7	4	29394	-0.38351	0.64933	LIMS3
ENSG00000183054	2	111271389	111334762	1	1	29549	-0.33769	0.6322	RGPD6
ENSG00000169679	2	111395275	111435691	31	4	28405	0.3541	0.36163	BUB1
ENSG00000153093	2	111490150	111875799	949	51	30190	0.33026	0.3706	ACOXL
ENSG00000153094	2	111876955	111926024	79	10	29602	-0.96656	0.83312	BCL2L11
ENSG00000153107	2	112523848	112642267	271	14	29446	-0.88428	0.81173	ANAPC1
ENSG00000153208	2	112656056	112787138	350	9	30931	-1.7392	0.959	MERTK
ENSG00000153214	2	112812800	112876895	94	14	30185	-0.88796	0.81272	TMEM87B
ENSG00000144152	2	112895962	112945791	119	18	22949	-0.4785	0.68385	FBLN7
ENSG00000144161	2	112969102	113012713	23	7	24041	-0.22318	0.5883	ZC3H8
ENSG00000188177	2	113033171	113097640	110	7	28730	0.27212	0.39276	ZC3H6
ENSG00000169629	2	113127669	113192065	22	8	16412	-0.36864	0.6438	RGPD8
ENSG00000114999	2	113239731	113299316	110	9	27964	0.54781	0.29191	TTL
ENSG00000125630	2	113299492	113334635	96	10	26548	-0.0096825	0.50386	POLR1B
ENSG00000125611	2	113341817	113346852	13	4	24720	0.82868	0.20364	CHCHD5
ENSG00000144136	2	113403434	113421404	36	5	11046	0.062828	0.47495	SLC20A1
ENSG00000144130	2	113479063	113500456	37	3	30047	1.4026	0.080372	NT5DC4
ENSG00000169607	2	113493930	113522254	27	2	30612	1.2304	0.10927	CKAP2L
ENSG00000115008	2	113531492	113542167	30	3	31102	1.3086	0.09533	IL1A
ENSG00000125538	2	113587328	113594480	14	4	28795	0.61898	0.26796	IL1B
ENSG00000125571	2	113670548	113676459	17	4	31574	0.85054	0.19751	IL37
ENSG00000136688	2	113730780	113743242	21	6	28971	0.14928	0.44067	IL36G
ENSG00000136694	2	113763038	113765621	5	2	27272	0.63762	0.26186	IL36A
ENSG00000136696	2	113779668	113810444	86	9	31022	0.62612	0.26562	IL36B
ENSG00000136695	2	113816215	113822959	50	4	30785	0.8319	0.20273	IL36RN
ENSG00000136697	2	113825547	113833427	45	8	31718	1.1415	0.12682	IL1F10
ENSG00000136689	2	113864791	113891593	119	9	30561	0.41719	0.33827	IL1RN
ENSG00000125637	2	113914902	113966973	156	26	28521	-1.4742	0.92978	PSD4
ENSG00000125618	2	113973574	114036527	225	24	27586	0.75643	0.2247	PAX8
ENSG00000136682	2	114195268	114253766	110	7	24730	-0.736	0.76914	CBWD2
ENSG00000184492	2	114256661	114258728	18	7	27558	-0.20216	0.5801	FOXD4L1
ENSG00000144134	2	114384806	114400973	54	9	29153	1.206	0.11391	RABL2A
ENSG00000115084	2	114462588	114514400	161	15	30467	-0.99515	0.84017	SLC35F5
ENSG00000115091	2	114647537	114720173	201	20	29615	2.0563	0.019879	ACTR3
ENSG00000175497	2	115199876	116603328	3122	118	27998	-0.63999	0.73891	DPP10
ENSG00000088205	2	118572226	118589955	43	10	24401	1.6323	0.051309	DDX18
ENSG00000125633	2	118673054	118771709	231	16	29195	0.9147	0.18018	CCDC93
ENSG00000125629	2	118846028	118868573	40	12	28537	0.48837	0.31264	INSIG2
ENSG00000163064	2	119599747	119605254	9	4	27583	-0.27311	0.60762	EN1
ENSG00000019169	2	119699742	119752236	169	19	29109	-1.2065	0.88619	MARCO
ENSG00000144119	2	119913819	119916465	6	1	31844	0.62186	0.26702	C1QL2
ENSG00000115107	2	119981384	120023228	84	10	23404	-0.89317	0.81412	STEAP3
ENSG00000186132	2	120059801	120124404	190	20	25247	-0.37711	0.64696	C2orf76
ENSG00000155368	2	120124497	120130126	23	4	28938	-0.65491	0.74374	DBI
ENSG00000171227	2	120187477	120196096	19	4	27668	0.96075	0.16834	TMEM37
ENSG00000080293	2	120197419	120282070	256	22	29797	-0.54397	0.70677	SCTR
ENSG00000163075	2	120302008	120419827	157	15	29943	-0.63142	0.73612	PCDP1
ENSG00000144120	2	120436743	120444083	24	3	27146	-1.0192	0.84595	TMEM177
ENSG00000088179	2	120517207	120741394	254	11	27463	1.6703	0.047428	PTPN4
ENSG00000115109	2	120770581	120936695	256	8	28491	0.1684	0.43314	EPB41L5
ENSG00000226479	2	120978854	120980984	6	3	17035	0.10043	0.46	TMEM185B
ENSG00000144118	2	120997640	121052289	182	10	23177	1.5054	0.066105	RALB
ENSG00000163083	2	121103719	121109384	8	4	27328	0.61144	0.27046	INHBB
ENSG00000268194	2	121221911	121223697	4	2	31784	1.7423	0.040732	LINC01101
ENSG00000074047	2	121493199	121750229	410	67	27918	0.57663	0.28209	GLI2
ENSG00000115112	2	121974163	122042783	175	24	29763	-1.3665	0.91411	TFCP2L1
ENSG00000074054	2	122095352	122407163	740	14	28771	0.94432	0.1725	CLASP1
ENSG00000155438	2	122484521	122494499	27	4	27983	1.306	0.095781	NIFK
ENSG00000211460	2	122494679	122525429	51	10	27520	2.4106	0.0079628	TSN
ENSG00000155052	2	124782864	125672864	2257	119	28655	0.86122	0.19456	CNTNAP5
ENSG00000136732	2	127413509	127454246	158	24	28409	1.121	0.13115	GYPC
ENSG00000237524	2	127656472	127659673	17	3	22493	-0.4524	0.67451	AC114783.1
ENSG00000136717	2	127805603	127864931	246	28	30305	0.63708	0.26204	BIN1
ENSG00000186684	2	127941696	127977654	85	10	29963	-0.47926	0.68412	CYP27C1
ENSG00000163161	2	128014866	128051752	63	10	23783	-0.28191	0.61099	ERCC3
ENSG00000169967	2	128056306	128146041	160	17	23500	0.011071	0.49558	MAP3K2
ENSG00000115718	2	128176003	128186822	26	5	28857	0.18072	0.4283	PROC
ENSG00000163166	2	128193783	128284462	173	14	29990	0.521	0.30118	IWS1
ENSG00000169994	2	128293378	128395304	247	26	28063	0.8533	0.19675	MYO7B
ENSG00000072163	2	128395956	128439360	134	24	27901	0.10873	0.45671	LIMS2
ENSG00000144230	2	128403439	128410213	22	6	28964	1.1832	0.11837	GPR17
ENSG00000136709	2	128458596	128568761	221	23	30534	0.60804	0.27158	WDR33
ENSG00000173349	2	128458597	128461385	7	3	31844	0.45945	0.32295	SFT2D3
ENSG00000144231	2	128603840	128615731	38	6	29655	0.2529	0.40017	POLR2D
ENSG00000144233	2	128619204	128643496	40	6	30467	0.62091	0.26733	AMMECR1L
ENSG00000136715	2	128698791	128785694	153	14	29762	1.424	0.077229	SAP130
ENSG00000136731	2	128848774	128953251	240	15	28776	0.6133	0.26984	UGGT1
ENSG00000136720	2	128994290	129076151	264	34	25159	-0.82514	0.79535	HS6ST1
ENSG00000222014	2	130737235	130740311	10	2	30288	-2.4621	0.99309	RAB6C
ENSG00000196604	2	130831108	130886795	85	5	26290	-0.50668	0.69381	POTEF
ENSG00000152076	2	130896860	130902707	23	4	26238	-1.1497	0.87486	CCDC74B
ENSG00000136699	2	130908981	130940323	48	3	29736	-0.48954	0.68777	SMPD4
ENSG00000152082	2	130939310	130948302	32	3	26949	-0.82149	0.79432	MZT2B
ENSG00000152086	2	130949318	130956034	14	2	25511	-0.55437	0.71034	TUBA3E
ENSG00000136710	2	131095814	131099922	2	1	5570	0.058686	0.4766	CCDC115
ENSG00000136718	2	131099798	131105383	6	2	18325	-0.7866	0.78424	IMP4
ENSG00000072135	2	131113580	131132982	30	4	28795	-0.55241	0.70967	PTPN18
ENSG00000196834	2	131217028	131267239	51	6	24301	0.33014	0.37065	POTEI
ENSG00000184761	2	131296668	131307456	2	1	29549	0.61371	0.2697	AC013269.5
ENSG00000183292	2	131328402	131341734	2	1	17715	0.85443	0.19643	AC140481.2
ENSG00000222038	2	131369054	131415664	24	13	25286	0.51462	0.30341	POTEJ
ENSG00000173302	2	131486643	131487909	2	1	27235	0.10197	0.45939	GPR148
ENSG00000178171	2	131513008	131525707	10	6	21428	1.1554	0.12395	AMER3
ENSG00000136002	2	131594489	131804836	571	49	27103	-1.0347	0.8496	ARHGEF4
ENSG00000152102	2	131805449	131851033	44	4	28886	1.2327	0.10885	FAM168B
ENSG00000115762	2	131862420	132111282	373	12	28792	2.307	0.010527	PLEKHB2
ENSG00000188219	2	131975882	132022965	27	5	27268	1.9254	0.027093	POTEE
ENSG00000178206	2	132044330	132050127	11	3	27999	2.4896	0.0063952	CYP4F31P
ENSG00000173272	2	132222473	132250316	192	10	10919	2.1116	0.017361	MZT2A
ENSG00000075886	2	132233666	132240507	31	3	4444	2.0776	0.018871	TUBA3D
ENSG00000163040	2	132285248	132291239	16	4	27395	0.42818	0.33426	CCDC74A
ENSG00000197927	2	132479948	132524973	128	11	30659	0.30684	0.37948	C2orf27A
ENSG00000186825	2	132552534	132559234	21	3	26645	0.59544	0.27577	C2orf27B
ENSG00000163046	2	132905164	133015542	248	27	28935	-2.1695	0.98498	ANKRD30BL
ENSG00000183840	2	133174147	133404132	709	52	29241	-1.029	0.84826	GPR39
ENSG00000150551	2	133402426	133429152	86	7	22012	1.9424	0.026043	LYPD1
ENSG00000176771	2	133429374	134326034	2246	151	28226	0.9577	0.16911	NCKAP5
ENSG00000269686	2	133874577	133876625	7	2	31347	0.7831	0.21678	AC011755.1
ENSG00000152127	2	134877554	135212192	1084	76	29403	1.2682	0.10237	MGAT5
ENSG00000152128	2	135213330	135476570	779	42	29210	-2.432	0.99249	TMEM163
ENSG00000153086	2	135596117	135659604	145	12	28566	0.87855	0.18982	ACMSD
ENSG00000082258	2	135675805	135716912	85	8	30653	0.31338	0.377	CCNT2
ENSG00000176601	2	135722061	135805038	251	22	30001	1.7905	0.036689	MAP3K19
ENSG00000115839	2	135809835	135933964	144	11	30559	1.7139	0.043272	RAB3GAP1
ENSG00000121988	2	135894486	136288806	642	11	29819	1.8671	0.030945	ZRANB3
ENSG00000048991	2	136289025	136482840	270	15	30072	1.8417	0.032757	R3HDM1
ENSG00000144224	2	136499189	136542625	83	8	31630	2.1455	0.015956	UBXN4
ENSG00000115850	2	136545410	136594750	115	10	31279	1.6314	0.051408	LCT
ENSG00000076003	2	136597196	136633996	66	8	30017	1.1346	0.12827	MCM6
ENSG00000115866	2	136664247	136743670	129	9	18931	1.7342	0.041442	DARS
ENSG00000121966	2	136871919	136875735	6	3	21229	-0.096569	0.53847	CXCR4
ENSG00000144229	2	137523115	138435287	3386	108	28666	1.0823	0.13956	THSD7B
ENSG00000150540	2	138721590	138773930	90	6	29547	0.24729	0.40234	HNMT
ENSG00000144228	2	139259371	139331117	66	12	26645	-0.76229	0.77706	SPOPL
ENSG00000144227	2	139428342	139537918	268	28	27745	0.79862	0.21225	NXPH2
ENSG00000168702	2	140988992	142889270	6960	220	27651	1.903	0.028519	LRP1B
ENSG00000115919	2	143635067	143799890	446	32	30272	-0.038729	0.51545	KYNU
ENSG00000075884	2	143848931	144525921	1461	81	28069	1.6597	0.048492	ARHGAP15
ENSG00000121964	2	144695635	145090135	442	26	28868	-1.3012	0.90341	GTDC1
ENSG00000169554	2	145141648	145282147	212	40	25657	1.5837	0.056631	ZEB2
ENSG00000121989	2	148602086	148688393	145	14	26119	-0.42201	0.66349	ACVR2A
ENSG00000115947	2	148687968	148779147	176	13	27332	-0.57136	0.71612	ORC4
ENSG00000204406	2	148778580	149275805	982	43	28767	0.81771	0.20676	MBD5
ENSG00000135999	2	149402009	149545130	312	10	30318	1.0797	0.14014	EPC2
ENSG00000168280	2	149632819	149883273	260	11	27656	1.0886	0.13817	KIF5C
ENSG00000150556	2	149894621	150071776	564	36	29355	-0.77597	0.78112	LYPD6B
ENSG00000187123	2	150186499	150330662	254	20	28546	-0.081444	0.53246	LYPD6
ENSG00000168288	2	150426148	150444330	29	3	24482	-0.77722	0.78148	MMADHC
ENSG00000115963	2	151324709	151395525	158	20	25121	-1.3244	0.90731	RND3
ENSG00000222031	2	151857734	151905288	233	24	30442	1.8485	0.032267	AC023469.1
ENSG00000184898	2	152104454	152118393	42	7	31407	0.74912	0.22689	RBM43
ENSG00000123609	2	152126979	152146571	75	8	30393	-0.59291	0.72338	NMI
ENSG00000123610	2	152214106	152236560	61	7	29466	0.26306	0.39625	TNFAIP6
ENSG00000080345	2	152266397	152364527	281	18	30954	1.1006	0.13553	RIF1
ENSG00000183091	2	152341850	152591001	560	41	28054	0.2243	0.41126	NEB
ENSG00000162980	2	152645498	152685006	92	14	26193	-0.14655	0.55826	ARL5A
ENSG00000182389	2	152689290	152955593	634	29	26411	0.20941	0.41707	CACNB4
ENSG00000115145	2	152973315	153032506	149	11	29676	0.70464	0.24052	STAM2
ENSG00000157827	2	153191751	153506348	989	56	29877	0.64604	0.25913	FMNL2
ENSG00000196504	2	153508107	153574511	125	10	28054	1.3657	0.086021	PRPF40A
ENSG00000177917	2	153574407	153617767	84	10	28233	1.0658	0.14325	ARL6IP6
ENSG00000177519	2	154333852	154335322	2	1	31135	1.1765	0.1197	RPRM
ENSG00000144278	2	154728426	155310361	1891	53	26725	0.21006	0.41681	GALNT13
ENSG00000162989	2	155554811	155714863	457	48	27867	1.6881	0.045699	KCNJ3
ENSG00000153234	2	157180944	157198860	14	4	21311	1.7344	0.041427	NR4A2
ENSG00000115159	2	157291802	157470247	344	17	23317	0.48385	0.31424	GPD2
ENSG00000136542	2	158114110	158170723	149	11	27328	0.33234	0.36982	GALNT5
ENSG00000136541	2	158175137	158184225	11	3	27182	0.7243	0.23444	ERMN
ENSG00000115165	2	158271131	158345473	112	19	19180	0.63989	0.26112	CYTIP
ENSG00000123612	2	158383279	158485517	134	20	28371	-0.0042924	0.50171	ACVR1C
ENSG00000115170	2	158592958	158732374	232	35	24602	0.68627	0.24627	ACVR1
ENSG00000007001	2	158733214	158992666	780	52	27417	0.22646	0.41042	UPP2
