ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000113812	ACTR8	3	53901093	53916229	-1	protein_coding	93973	ACTR8	2.01457015209018e-08	-0.451776206	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.807e-11	rs13080668:rs562331:rs13080668;rs562331:rs13080668;rs312476:rs312476	57
ENSG00000113811	SELK	3	53918437	53926015	-1	protein_coding	58515	SELENOK	0.00322865297478492	NA	0	0	1	0.000134381	2.82561e-05	GTEx/v8/Esophagus_Muscularis	+	Yes	Adult_Cortex:Fetal_Cortex	2.278e-10	rs4687554;rs2255107;rs13080668	57
ENSG00000157445	CACNA2D3	3	54156574	55108584	1	protein_coding	55799	CACNA2D3	0.998032255145607	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	2.807e-11	rs562331:rs13080668;rs562331:rs13080668:rs13080668;rs312476:rs312476	57
ENSG00000168309	FAM107A	3	58549844	58613337	-1	protein_coding	11170	FAM107A	0.00164508891972831	0.009403247	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.246e-09	rs9813516	58
ENSG00000163689	C3orf67	3	58703092	59035810	-1	protein_coding	200844	C3orf67	1.50533862917062e-05	-0.903975233	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	1.246e-09	rs9813516	58
ENSG00000189283	FHIT	3	59735036	61237133	-1	protein_coding	2272	FHIT	0.00139183900459992	0.884592974	9	17.95	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	1.246e-09	rs9813516	58
ENSG00000269415	NPCDR1	3	59957215	59957583	-1	protein_coding	246734	NPCDR1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	1.246e-09	rs9813516	58
ENSG00000114405	C3orf14	3	62304648	62321888	1	protein_coding	57415	C3orf14	1.59540116585515e-06	-2.017589215	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm	1.246e-09	rs9813516:rs704364	58:59
ENSG00000163618	CADPS	3	62384022	62861054	-1	protein_coding	8618	CADPS	0.0528164675314738	-0.181229533	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	5.617e-09	rs704364	59
ENSG00000163630	SYNPR	3	63213991	63602597	1	protein_coding	132204	SYNPR	0.171706356156551	0.173792012	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	5.617e-09	rs704364	59
ENSG00000188817	SNTN	3	63638344	63664696	1	protein_coding	132203	SNTN	0.00273794435957524	-0.277493543	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	5.617e-09	rs704364	59
ENSG00000163632	C3orf49	3	63805038	63834312	1	protein_coding	132200	C3orf49	NA	NA	4	10.37	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.902e-09	rs704364	59
ENSG00000163634	THOC7	3	63819546	63849579	-1	protein_coding	80145	THOC7	0.978320488745139	NA	4	10.37	40	1.79911e-37	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BrainSeq_ge_brain:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:xQTLServer_eQTLs:CMC_SVA_cis:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.41e-10	rs704364	59
ENSG00000163635	ATXN7	3	63850233	63989138	1	protein_coding	6314	ATXN7	0.928556027503616	-1.028697408	34	13.2	39	8.25439e-14	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Testis	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.41e-10	rs704364	59
ENSG00000163636	PSMD6	3	63996225	64009658	-1	protein_coding	9861	PSMD6	0.962085714874074	0.350545468	9	3.448	35	1.18318e-36	0	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Colon_Sigmoid:GTEx/v8/Pancreas	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.41e-10	rs704364	59
ENSG00000163637	PRICKLE2	3	64079543	64431152	-1	protein_coding	166336	PRICKLE2	0.987837185730764	0.870979462	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.654e-08	rs704364	59
ENSG00000163638	ADAMTS9	3	64501333	64673676	-1	protein_coding	56999	ADAMTS9	4.22655241635146e-07	0.433544888	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	5.654e-08	rs704364	59
ENSG00000144741	SLC25A26	3	66119285	66438540	1	protein_coding	115286	SLC25A26	4.24371628598418e-09	-0.402795297	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	4.532e-09	rs704364	59
ENSG00000144749	LRIG1	3	66429221	66551687	-1	protein_coding	26018	LRIG1	0.835793558274592	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.532e-09	rs704364	59
ENSG00000187098	MITF	3	69788586	70017488	1	protein_coding	4286	MITF	0.997810643539312	-0.642527591	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	1.272e-08	rs60135207	60
ENSG00000114861	FOXP1	3	71003844	71633140	-1	protein_coding	27086	FOXP1	0.999750735055125	-0.080650462	107	19.47	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.272e-08	rs60135207	60
ENSG00000163412	EIF4E3	3	71724567	71803924	-1	protein_coding	317649	EIF4E3	0.00423250331377467	-2.054861067	0	0	48	7.842e-11	0	eQTLGen_cis_eQTLs	-	No	NA	1.272e-08	rs60135207	60
ENSG00000163605	PPP4R2	3	73045936	73118350	1	protein_coding	151987	PPP4R2	0.98805629012284	-0.048882458	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.272e-08	rs60135207	60
ENSG00000255423	EBLN2	3	73110810	73112488	1	protein_coding	55096	EBLN2	0.0865230043591697	0.193766285	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.272e-08	rs60135207	60
ENSG00000121440	PDZRN3	3	73431584	73674091	-1	protein_coding	23024	PDZRN3	0.908376144076894	0.165299526	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.272e-08	rs60135207	60
ENSG00000169855	ROBO1	3	78646390	79816965	-1	protein_coding	6091	ROBO1	3.04028778350882e-08	-0.626361638	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.506e-10	rs28490262:rs559825	61
ENSG00000114480	GBE1	3	81538850	81811312	-1	protein_coding	2632	GBE1	1.17856543699791e-13	0.014610122	0	0	11	0.000142844	0.0320861	GTEx/v8/Whole_Blood	-	No	NA	1.499e-09	rs28490262	61
ENSG00000080822	CLDND1	3	98216756	98241910	-1	protein_coding	56650	CLDND1	0.590515429063808	-0.598218536	0	0	2	1.306e-07	0.001395524264521	eQTLGen_trans_eQTLs	+	No	NA	7.103e-14	rs9607782	241
ENSG00000184220	CMSS1	3	99536678	99897447	1	protein_coding	84319	CMSS1	0.000665484679606108	-0.661714326	0	0	1	5.6308e-06	0.0363537827877737	eQTLGen_trans_eQTLs	-	No	NA	6.459e-15	rs2514218	159
ENSG00000170017	ALCAM	3	105085753	105295744	1	protein_coding	214	ALCAM	0.98833623820425	-1.255049634	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	4.483e-07	rs167924	62
ENSG00000114423	CBLB	3	105374305	105588396	-1	protein_coding	868	CBLB	0.913125166981959	0.205750503	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	2.935e-07	rs167924	62
ENSG00000138483	CCDC54	3	107096188	107097481	1	protein_coding	84692	CCDC54	8.5500859196346e-08	0.37934481	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm	2.935e-07	rs167924	62
ENSG00000114439	BBX	3	107241783	107530171	1	protein_coding	56987	BBX	0.958097848857497	-0.473033687	22	14	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.329e-08	rs167924	62
ENSG00000196776	CD47	3	107762145	107809872	-1	protein_coding	961	CD47	0.886113810883053	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.483e-07	rs167924	62
ENSG00000114446	IFT57	3	107879659	107941417	-1	protein_coding	55081	IFT57	4.07945731178608e-06	0.637548627	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.329e-08	rs167924	62
ENSG00000114455	HHLA2	3	108015376	108097132	1	protein_coding	11148	HHLA2	8.08523957370927e-05	1.169347489	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.329e-08	rs167924	62
ENSG00000144821	MYH15	3	108099216	108248169	-1	protein_coding	22989	MYH15	4.73936233784156e-39	-0.023611605	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.329e-08	rs167924	62
ENSG00000163507	KIAA1524	3	108268716	108308491	-1	protein_coding	57650	KIAA1524	5.75236747593882e-08	-0.119080915	0	0	0	NA	NA	NA	NA	Yes	Aorta:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.329e-08	rs167924	62
ENSG00000198919	DZIP3	3	108308529	108413693	1	protein_coding	9666	DZIP3	3.74220282201281e-10	-0.416171286	0	0	0	NA	NA	NA	NA	Yes	Aorta:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.329e-08	rs167924	62
ENSG00000185565	LSAMP	3	115521235	117716095	-1	protein_coding	4045	LSAMP	0.946283746572624	NA	122	20.7	118	5.31149e-10	2.68882e-27	GTEx/v8/Adrenal_Gland:GTEx/v8/Pancreas	-	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.209e-08	rs55929115	63
ENSG00000031081	ARHGAP31	3	119013220	119139561	1	protein_coding	57514	ARHGAP31	0.999634465686628	0.255133653	0	0	0	NA	NA	NA	NA	Yes	IMR90	4.421e-08	rs55929115	63
ENSG00000113924	HGD	3	120347020	120401418	-1	protein_coding	3081	HGD	6.42452291651269e-05	-0.551550811	0	0	3	2.2524e-07	0.00220077674473344	eQTLGen_trans_eQTLs	-	No	NA	1.299e-13	rs1858999	230
ENSG00000170819	BFSP2	3	133118839	133194066	1	protein_coding	8419	BFSP2	6.66210219090541e-05	-0.286588152	0	0	0	NA	NA	NA	NA	Yes	IMR90	6.938e-06	rs13079037	64
ENSG00000144867	SRPRB	3	133502877	133544616	1	protein_coding	58477	SRPRB	0.0107906261312511	-1.330276479	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	6.938e-06	rs13079037	64
ENSG00000221972	C3orf36	3	133646992	133648656	-1	protein_coding	80111	C3orf36	0.00367253659454535	-0.82343635	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	6.938e-06	rs13079037	64
ENSG00000163785	RYK	3	133784147	133969689	-1	protein_coding	6259	RYK	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	8.515e-15	rs7432375:rs3755636:rs1394094;rs3755636:rs668437:rs13079037	64
ENSG00000114019	AMOTL2	3	134074716	134094321	-1	protein_coding	51421	AMOTL2	0.207914897262679	-0.094752557	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.854e-13	rs13079037:rs3755636:rs7432375:rs7432375;rs668437:rs9845457	64
ENSG00000129055	ANAPC13	3	134196548	134205558	-1	protein_coding	25847	ANAPC13	0.00134979464058177	-0.594650866	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	1.08e-07	rs13079037	64
ENSG00000182923	CEP63	3	134204585	134293859	1	protein_coding	80254	CEP63	8.50276907222801e-21	-0.540275795	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	1.08e-07	rs13079037	64
ENSG00000154928	EPHB1	3	134316643	134979309	1	protein_coding	2047	EPHB1	0.998398641021365	-0.207344416	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Aorta:Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.737e-13	rs13079037:rs3755636:rs7432375;rs668437	64
ENSG00000174611	KY	3	134321980	134370478	-1	protein_coding	339855	KY	1.0676447551172e-08	-0.34961883	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.08e-07	rs13079037	64
ENSG00000073711	PPP2R3A	3	135684515	135866733	1	protein_coding	5523	PPP2R3A	0.920487875254504	-0.863679102	55	15.92	235	1.8911e-18	0	EyeGEx:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Thyroid	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.322e-15	rs13079037;rs3755636;rs7432375;rs668437;rs1394094;rs13079037:rs7432375:rs3755636	64
ENSG00000174579	MSL2	3	135867764	135916083	-1	protein_coding	55167	MSL2	0.889663741822694	-1.742045868	13	22.4	233	3.54088e-27	0	eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Artery_Aorta:GTEx/v8/Brain_Substantia_nigra:GTEx/v8/Liver:GTEx/v8/Thyroid	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Hippocampus:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.322e-15	rs7432375;rs668437;rs3755636;rs9845457;rs13079037;rs3755636:rs668437:rs7432375:rs7432375;rs668437:rs13079037:rs1394094;rs3755636:rs1394094	64
ENSG00000114054	PCCB	3	135969148	136056738	1	protein_coding	5096	PCCB	0.000735839433891269	-0.385160254	54	14.81	359	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/CEDAR_ileum:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_platelet:eQTLcatalogue/CEDAR_rectum:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/CEDAR_transverse_colon:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:PsychENCODE_eQTLs:DICE/T_CD8_naive_activated:DICE/Monocyte_classical:DICE/Monocyte_non_classical:DICE/NK:DICE/T_CD4_TH1_17:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:xQTLServer_eQTLs:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	EP_links_oneway:Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.322e-15	rs3755636;rs668437;rs7432375;rs13079037;rs9845457;rs1394094;rs668437:rs3755636:rs9845457:rs7432375:rs668437	64
ENSG00000118007	STAG1	3	136055077	136471220	-1	protein_coding	10274	STAG1	0.999999910022904	-0.647637604	184	14.81	141	1.0561e-24	0	eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLGen_cis_eQTLs:eQTLGen_trans_eQTLs:BRAINEAC/WHMT:GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Hippocampus:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.322e-15	rs7432375;rs3755636;rs1394094;rs668437;rs9845457;rs7312697;rs302318;rs3755636:rs668437:rs7432375:rs13079037:rs7432375;rs668437:rs9845457:rs1394094;rs3755636:rs1394094	64:168
ENSG00000168917	SLC35G2	3	136537489	136574734	1	protein_coding	80723	SLC35G2	0.0663953363472009	-0.300343122	4	6.749	129	1.2048e-09	1.30941469163284e-05	eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLGen_cis_eQTLs:CMC_SVA_cis:BRAINEAC/MEDU:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal:GTEx/v8/Spleen:GTEx/v8/Testis	+	Yes	Promoter_anchored_loops:GM12878:IMR90:Mesenchymal_Stem_Cell	5.322e-15	rs7432375;rs3755636;rs1394094;rs9845457;rs3755636:rs7432375:rs7432375;rs668437:rs9845457	64
ENSG00000158092	NCK1	3	136581050	136668665	1	protein_coding	4690	NCK1	0.00103502587808822	-0.568989094	3	0.949	158	3.64e-20	0	eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Fairfax_2014_LPS2:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Liver:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Left_Ventricle:IMR90	6.863e-14	rs7432375;rs3755636;rs1394094;rs668437;rs3755636:rs7432375;rs668437:rs7432375:rs9845457	64
ENSG00000174564	IL20RB	3	136665072	136729927	1	protein_coding	53833	IL20RB	0.000354183473406977	0.165775461	0	0	278	1.20703e-25	0	eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_skin:eQTLGen_cis_eQTLs:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Tibial:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Liver:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	+	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.322e-15	rs7432375;rs668437;rs9845457;rs3755636;rs1394094;rs3755636:rs7432375:rs7432375;rs668437:rs9845457:rs1394094;rs3755636:rs1394094:rs668437:rs13079037	64
ENSG00000168875	SOX14	3	137483579	137484396	1	protein_coding	8403	SOX14	0.720669571974876	-0.196921939	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.08e-07	rs13079037	64
ENSG00000066405	CLDN18	3	137717577	137752494	1	protein_coding	51208	CLDN18	0.0126449337520513	1.209186375	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Trophoblast-like_Cell	5.737e-13	rs13079037:rs3755636:rs7432375;rs668437	64
ENSG00000118017	A4GNT	3	137842560	137851229	-1	protein_coding	51146	A4GNT	0.598408702159303	0.526700882	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.737e-13	rs3755636:rs7432375;rs668437	64
ENSG00000120756	PLS1	3	142315229	142432506	1	protein_coding	5357	PLS1	0.000310388416470486	-0.114066648	0	0	1	4.4966e-06	0.0301410150064098	eQTLGen_trans_eQTLs	+	No	NA	9.107e-08	rs35631660;rs199498	219
ENSG00000163659	TIPARP	3	156391024	156424559	1	protein_coding	25976	TIPARP	0.997752090167203	-1.24770545	0	0	1	6.3556e-06	0.0401807143865594	eQTLGen_trans_eQTLs	+	No	NA	5.429e-10	rs56205728	198
ENSG00000163590	PPM1L	3	160473390	160796695	1	protein_coding	151742	PPM1L	0.570549299339256	-2.327248701	0	0	92	2.4939e-14	0	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs	+	No	NA	3.345e-09	rs308697	65
ENSG00000169255	B3GALNT1	3	160801671	160823172	-1	protein_coding	8706	B3GALNT1	0.248006524456185	0.107082844	0	0	143	4.6356e-18	0	eQTLGen_cis_eQTLs:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	2.117e-09	rs308697;rs4241433	65
ENSG00000169251	NMD3	3	160822484	160971320	1	protein_coding	51068	NMD3	4.4226191654738e-05	1.344745341	0	0	106	2.7815e-09	2.5953802232027e-05	eQTLGen_cis_eQTLs	-	No	NA	2.117e-09	rs308697;rs4241433	65
ENSG00000196542	SPTSSB	3	161062580	161090668	-1	protein_coding	165679	SPTSSB	0.00589959099120582	0.204354303	0	0	2	0.000315877	3.04194e-46	GTEx/v8/Thyroid	+	No	NA	2.483e-09	rs4241433	65
ENSG00000182447	OTOL1	3	161214596	161221730	1	protein_coding	131149	OTOL1	1.71727944749843e-07	0.107111674	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	3.926e-10	rs4241433:rs13090130	65
ENSG00000090402	SI	3	164696686	164796283	-1	protein_coding	6476	SI	7.97067187590746e-26	0.229652179	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.919e-11	rs13090130:rs4241433	65
ENSG00000177694	NAALADL2	3	174156363	175523428	1	protein_coding	254827	NAALADL2	3.04144463822372e-06	0.37375237	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell	9.398e-09	rs7609876	66
ENSG00000177565	TBL1XR1	3	176737143	176915261	-1	protein_coding	79718	TBL1XR1	0.998821952425029	0.453885702	57	15.14	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.398e-09	rs7609876	66
ENSG00000197584	KCNMB2	3	177990720	178562217	1	protein_coding	10242	KCNMB2	0.652459629699188	-0.179354138	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.398e-09	rs7609876	66
ENSG00000172667	ZMAT3	3	178735011	178790067	-1	protein_coding	64393	ZMAT3	0.0567031582457627	-1.054012479	0	0	0	NA	NA	NA	NA	Yes	GM12878	3.297e-08	rs7609876	66
ENSG00000121879	PIK3CA	3	178865902	178957881	1	protein_coding	5290	PIK3CA	0.99999851122751	-2.513367208	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	6.486e-05	rs7609876	66
ENSG00000171121	KCNMB3	3	178957530	178984790	-1	protein_coding	27094	KCNMB3	2.57857245438483e-08	0.267667676	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:hESC	9.398e-09	rs7609876	66
ENSG00000121864	ZNF639	3	179040779	179053323	1	protein_coding	51193	ZNF639	0.122945965165128	-0.29407145	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:hESC	9.398e-09	rs7609876	66
ENSG00000171109	MFN1	3	179065480	179112719	1	protein_coding	55669	MFN1	0.0190381900124968	0.694126023	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:hESC	9.398e-09	rs7609876	66
