GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000158186	3	138066539	138124375	203	27	385201	0.62231	0.26687	MRAS
ENSG00000158220	3	138153428	138200528	151	33	385261	1.8978	0.028863	ESYT3
ENSG00000114107	3	138213186	138313380	257	21	385450	2.1532	0.01565	CEP70
ENSG00000158234	3	138327448	138352218	63	16	385251	1.6367	0.050851	FAIM
ENSG00000051382	3	138372860	138553780	469	34	385755	0.7675	0.22139	PIK3CB
ENSG00000183770	3	138663066	138665982	5	2	386011	0.056677	0.4774	FOXL2
ENSG00000206262	3	138666076	138672293	22	4	385710	0.88162	0.18899	C3orf72
ENSG00000206260	3	138722804	138725110	7	4	385114	1.7077	0.043843	PRR23A
ENSG00000175110	3	138724648	139076065	1012	66	384736	0.66821	0.252	MRPS22
ENSG00000184814	3	138737873	138739768	2	1	385770	1.2361	0.10822	PRR23B
ENSG00000233701	3	138760944	138763734	13	3	386335	1.7487	0.040173	PRR23C
ENSG00000184432	3	139074442	139108574	93	12	385740	-0.57833	0.71848	COPB2
ENSG00000114113	3	139171726	139199589	90	14	385992	-1.6008	0.94529	RBP2
ENSG00000114115	3	139236276	139258671	76	18	384514	-1.0392	0.85066	RBP1
ENSG00000163864	3	139279022	139396859	345	48	384729	0.78076	0.21747	NMNAT3
ENSG00000158258	3	139654027	140296239	2483	184	384592	-1.1465	0.8742	CLSTN2
ENSG00000155890	3	140396881	140419992	95	20	385539	-2.3816	0.99138	TRIM42
ENSG00000114120	3	140660672	140698775	101	10	385579	-1.5286	0.93682	SLC25A36
ENSG00000175093	3	140770244	140867453	251	31	384957	0.13375	0.4468	SPSB4
ENSG00000155893	3	140947568	141013748	281	26	385273	2.2284	0.012926	ACPL2
ENSG00000177311	3	141043055	141168634	363	41	384949	1.6034	0.054419	ZBTB38
ENSG00000155903	3	141205889	141334184	311	19	385234	-0.59172	0.72298	RASA2
ENSG00000114125	3	141457046	141466402	40	10	385663	-0.11125	0.54429	RNF7
ENSG00000114124	3	141496990	141537332	122	21	384646	-1.1977	0.88448	GRK7
ENSG00000069849	3	141594966	141645356	221	28	385165	-2.6208	0.99561	ATP1B3
ENSG00000114126	3	141663277	141868386	810	24	385267	-0.070454	0.52808	TFDP2
ENSG00000175066	3	141882414	141944449	174	35	383042	0.65948	0.25479	GK5
ENSG00000114127	3	142025449	142166904	257	26	385251	2.3292	0.0099251	XRN1
ENSG00000175054	3	142168077	142297668	427	31	386050	0.69158	0.2446	ATR
ENSG00000120756	3	142315229	142432506	373	32	385677	2.8851	0.0019568	PLS1
ENSG00000144935	3	142442916	142526730	226	28	385722	2.9639	0.001519	TRPC1
ENSG00000163710	3	142534764	142608045	232	42	383947	1.2522	0.10525	PCOLCE2
ENSG00000188582	3	142668006	142682178	42	13	384832	-0.28703	0.61295	PAQR9
ENSG00000163714	3	142683339	142779567	256	28	384496	0.74698	0.22754	U2SURP
ENSG00000175040	3	142838173	142841800	10	5	385110	0.48482	0.3139	CHST2
ENSG00000181804	3	142984064	143567373	2061	164	384069	-0.15449	0.56139	SLC9A9
ENSG00000181744	3	143690640	143767561	259	23	385675	3.3773	0.00036604	C3orf58
ENSG00000232013	3	145782358	145784156	3	2	386071	0.43416	0.33209	AC107021.1
ENSG00000152952	3	145787227	145881440	306	16	385657	0.055489	0.47787	PLOD2
ENSG00000114698	3	145910126	145968966	269	20	385186	-0.123	0.54895	PLSCR4
ENSG00000163746	3	146109208	146213778	398	24	384904	-0.24509	0.59681	PLSCR2
ENSG00000188313	3	146232967	146262651	162	20	384813	-1.2748	0.89881	PLSCR1
ENSG00000231213	3	146294342	146324003	186	22	384957	0.24066	0.40491	PLSCR5
ENSG00000174963	3	147103833	147124647	47	17	385130	1.2992	0.096934	ZIC4
ENSG00000152977	3	147111209	147228080	331	30	384714	1.0642	0.14362	ZIC1
ENSG00000144891	3	148415571	148460795	151	25	383115	1.2724	0.10162	AGTR1
ENSG00000153002	3	148508889	148577974	296	53	384214	0.0013787	0.49945	CPB1
ENSG00000163751	3	148583043	148614983	127	21	384622	2.4255	0.0076439	CPA3
ENSG00000163754	3	148709128	148745419	128	29	385617	0.07173	0.47141	GYG1
ENSG00000071794	3	148747914	148804341	173	34	385881	0.73563	0.23098	HLTF
ENSG00000163755	3	148847371	148891519	200	33	384988	0.37486	0.35388	HPS3
ENSG00000047457	3	148880197	148939842	238	42	384837	0.27647	0.39109	CP
ENSG00000163762	3	149036285	149052201	40	12	384438	-0.00070535	0.50028	TM4SF18
ENSG00000169908	3	149086809	149095652	28	6	385041	-0.51756	0.69762	TM4SF1
ENSG00000169903	3	149191761	149221068	207	20	384669	-0.010673	0.50426	TM4SF4
ENSG00000018408	3	149235022	149454501	850	73	384726	-0.77509	0.78086	WWTR1
ENSG00000114744	3	149456257	149470286	37	8	386132	-1.9673	0.97542	COMMD2
ENSG00000206199	3	149478892	149686172	642	43	385658	-0.10113	0.54027	ANKUB1
ENSG00000082996	3	149530495	149679926	424	38	385794	-0.32799	0.62854	RNF13
ENSG00000070087	3	149682691	149768575	338	27	385496	0.067704	0.47301	PFN2
ENSG00000268175	3	149689066	149690535	4	2	386315	-1.8175	0.96543	AC117395.1
ENSG00000196428	3	150126122	150184218	175	25	385415	0.47302	0.3181	TSC22D2
ENSG00000120742	3	150259781	150321015	183	23	385096	-0.29224	0.61495	SERP1
ENSG00000144895	3	150264465	150302029	104	17	385261	-0.3615	0.64114	EIF2A
ENSG00000198843	3	150320662	150348222	61	15	384128	-0.14694	0.55841	SELT
ENSG00000163645	3	150377672	150421758	111	26	383726	-0.96397	0.83247	FAM194A
ENSG00000181788	3	150458914	150481264	53	4	385971	1.0862	0.1387	SIAH2
ENSG00000214237	3	150588832	150612089	51	8	383747	-0.13479	0.55361	FAM188B2
ENSG00000260234	3	150600784	150659530	186	38	384173	-0.31306	0.62288	RP11-166N6.3
ENSG00000163646	3	150643950	150690786	167	27	383452	-0.32828	0.62865	CLRN1
ENSG00000144893	3	150803484	151154860	1287	67	384888	2.9278	0.0017067	MED12L
ENSG00000174946	3	150915619	150920988	14	5	386340	0.32819	0.37139	GPR171
ENSG00000174944	3	150929905	150996255	214	32	383543	3.3613	0.00038785	P2RY14
ENSG00000138271	3	151011891	151034740	94	17	385020	2.2262	0.013001	GPR87
ENSG00000181631	3	151044100	151047336	14	5	385961	1.0939	0.137	P2RY13
ENSG00000169313	3	151055168	151102600	178	29	384600	3.0068	0.00132	P2RY12
ENSG00000152580	3	151143172	151176497	121	27	385663	2.0086	0.022288	IGSF10
ENSG00000197953	3	151451704	151479127	113	17	383171	0.44703	0.32743	AADACL2
ENSG00000114771	3	151531825	151546276	85	10	385757	-0.18819	0.57464	AADAC
ENSG00000198829	3	151591431	151602405	38	11	384467	0.010339	0.49588	SUCNR1
ENSG00000152601	3	151961617	152183569	496	46	385060	2.1589	0.01543	MBNL1
ENSG00000221962	3	152057484	152058779	3	1	386514	-0.35355	0.63816	TMEM14E
ENSG00000169860	3	152552736	152555841	7	3	386179	-0.85433	0.80354	P2RY1
ENSG00000181467	3	152880029	152886265	9	5	382510	0.25865	0.39795	RAP2B
ENSG00000237787	3	153202284	153220486	76	10	385532	1.6494	0.049534	C3orf79
ENSG00000114790	3	153838792	153975616	433	33	384894	0.89667	0.18495	ARHGEF26
ENSG00000174953	3	153990335	154042286	128	25	385597	-0.86586	0.80672	DHX36
ENSG00000174948	3	154055461	154147504	288	29	384921	-0.213	0.58433	GPR149
ENSG00000196549	3	154741913	154901497	408	54	384932	0.17334	0.43119	MME
ENSG00000114805	3	155093369	155462856	1571	52	385340	1.1769	0.11962	PLCH1
ENSG00000214919	3	155459933	155461515	6	3	386264	0.22936	0.40929	AC104472.1
ENSG00000174928	3	155480401	155524140	175	24	384734	-0.45151	0.67419	C3orf33
ENSG00000169359	3	155538813	155572218	122	17	385148	0.81604	0.20724	SLC33A1
ENSG00000163655	3	155588325	155661815	282	18	385720	0.045422	0.48189	GMPS
ENSG00000169282	3	155755490	156256545	1871	98	384938	0.067657	0.47303	KCNAB1
ENSG00000114850	3	156257929	156272973	53	9	385405	-0.27562	0.60858	SSR3
ENSG00000163659	3	156391024	156424559	97	22	384730	1.0732	0.1416	TIPARP
ENSG00000197980	3	156543270	156763918	762	33	384246	-0.32121	0.62597	LEKR1
ENSG00000163660	3	156864297	156878549	32	7	385934	-0.72515	0.76582	CCNL1
ENSG00000197415	3	156977531	157251408	951	51	384574	-2.6747	0.99626	VEPH1
ENSG00000163661	3	157154578	157161417	20	6	385837	0.38167	0.35135	PTX3
ENSG00000174899	3	157261035	157395538	543	44	384623	-0.016346	0.50652	C3orf55
ENSG00000168779	3	157814948	157824292	28	5	384857	1.864	0.03116	SHOX2
ENSG00000174891	3	157823644	158263519	1393	25	385802	2.0099	0.022223	RSRC1
ENSG00000178053	3	158288952	158325041	128	17	385722	3.8917	4.9775e-05	MLF1
ENSG00000168827	3	158362067	158410364	192	12	386118	4.1927	1.3782e-05	GFM1
ENSG00000079257	3	158363611	158390482	102	9	386048	4.1337	1.7846e-05	LXN
ENSG00000118849	3	158414681	158450485	125	18	385074	4.6051	2.0611e-06	RARRES1
ENSG00000118855	3	158449987	158547508	279	29	384895	4.7995	7.9517e-07	MFSD1
ENSG00000250588	3	158680024	159615155	2690	142	384798	-0.5882	0.7218	IQCJ-SCHIP1
ENSG00000214216	3	158680717	158984096	841	59	384573	-0.43286	0.66744	IQCJ
ENSG00000151967	3	159557650	159615149	122	32	383632	0.25604	0.39896	SCHIP1
ENSG00000168811	3	159706537	159713806	24	8	386151	1.5632	0.058998	IL12A
ENSG00000242107	3	159733811	159749210	98	14	385800	-0.92998	0.82381	LINC01100
ENSG00000180044	3	159943423	159945999	4	2	386269	-0.9551	0.83024	C3orf80
ENSG00000248710	3	159945241	160167617	532	44	385717	1.7028	0.044298	RP11-432B6.3
ENSG00000068885	3	159974774	160117668	314	37	385945	1.6452	0.049961	IFT80
ENSG00000113810	3	160117062	160152750	94	21	385979	2.1303	0.016572	SMC4
ENSG00000213186	3	160150233	160203561	169	30	385696	1.8707	0.030692	TRIM59
ENSG00000186432	3	160212783	160283376	182	31	385831	2.4132	0.0079059	KPNA4
ENSG00000179674	3	160394948	160396233	4	2	385219	1.4548	0.072857	ARL14
ENSG00000163590	3	160473390	160796695	908	40	385173	0.94291	0.17286	PPM1L
ENSG00000169255	3	160801671	160823172	58	12	385531	1.2834	0.099674	B3GALNT1
ENSG00000169251	3	160822484	160971320	435	31	384259	0.90409	0.18297	NMD3
ENSG00000196542	3	161062580	161090668	140	24	384132	1.4005	0.080678	SPTSSB
ENSG00000182447	3	161214596	161221730	29	5	383305	0.46401	0.32132	OTOL1
ENSG00000090402	3	164696686	164796283	224	16	385194	-1.1039	0.86517	SI
ENSG00000121871	3	164904508	164914897	22	7	384693	-0.2718	0.60711	SLITRK3
ENSG00000114200	3	165490692	165555260	216	29	385414	-0.059019	0.52353	BCHE
ENSG00000169064	3	166958075	167099134	432	34	385225	1.5282	0.063229	ZBBX
ENSG00000114204	3	167159577	167196792	155	19	385909	1.3361	0.090753	SERPINI2
ENSG00000174776	3	167196472	167371771	421	50	384510	0.79508	0.21328	WDR49
ENSG00000114209	3	167401086	167452727	104	11	384096	0.32179	0.3738	PDCD10
ENSG00000163536	3	167453031	167543356	314	24	384434	2.0938	0.018139	SERPINI1
ENSG00000173905	3	167726465	167813763	210	28	383291	0.17278	0.43141	GOLIM4
ENSG00000085276	3	168801287	169381406	2281	157	385257	-0.016582	0.50661	MECOM
ENSG00000184378	3	169484709	169487683	14	4	386214	-1.2322	0.89107	ACTRT3
ENSG00000085274	3	169490619	169507504	32	9	385653	-0.8985	0.81554	MYNN
ENSG00000171757	3	169511216	169530774	63	10	385921	-0.66719	0.74768	LRRC34
ENSG00000188306	3	169539710	169555563	62	16	385799	0.078181	0.46884	LRRIQ4
ENSG00000114248	3	169556967	169587718	105	20	385160	-0.097035	0.53865	LRRC31
ENSG00000187033	3	169629360	169656963	100	21	384697	0.7406	0.22947	SAMD7
ENSG00000008952	3	169684423	169716161	60	7	384926	-0.13272	0.55279	SEC62
ENSG00000173890	3	169755717	169803191	117	14	382388	0.4825	0.31473	GPR160
ENSG00000173889	3	169804520	169899537	172	27	385385	0.12205	0.45143	PHC3
ENSG00000163558	3	169940153	170023769	358	16	385567	1.9769	0.024026	PRKCI
ENSG00000136603	3	170075466	170114623	121	17	385669	2.1003	0.017849	SKIL
ENSG00000013297	3	170136653	170578169	1507	96	384770	0.6136	0.26974	CLDN11
ENSG00000013293	3	170177372	170303863	409	52	384128	0.45797	0.32349	SLC7A14
ENSG00000163584	3	170582664	170588272	13	3	385424	0.35107	0.36277	RPL22L1
ENSG00000163577	3	170606204	170626482	49	11	385104	0.31206	0.3775	EIF5A2
ENSG00000163581	3	170714137	170744539	118	16	385746	0.75149	0.22618	SLC2A2
ENSG00000154310	3	170779128	171178197	1226	131	384288	1.2309	0.10917	TNIK
ENSG00000075651	3	171318195	171528740	781	29	385449	1.5149	0.064903	PLD1
ENSG00000183657	3	171509580	171527714	74	12	385537	1.5499	0.060585	PP13439
ENSG00000186329	3	171561139	171656505	396	31	384221	0.95701	0.16928	TMEM212
ENSG00000075420	3	171757418	172119455	945	89	384119	-0.64652	0.74103	FNDC3B
ENSG00000203443	3	172034218	172039513	15	5	385600	0.99767	0.15922	AC092964.1
ENSG00000121853	3	172162923	172166246	10	4	386318	-0.61355	0.73024	GHSR
ENSG00000121858	3	172223298	172241297	81	15	384787	0.31485	0.37644	TNFSF10
ENSG00000144959	3	172348039	172429008	254	42	383827	0.62329	0.26655	NCEH1
ENSG00000114346	3	172468472	172539264	186	24	385618	1.5775	0.057336	ECT2
ENSG00000144962	3	172607148	172859058	801	58	384575	-0.46553	0.67922	SPATA16
ENSG00000169760	3	173114074	174004434	2826	147	384547	1.5942	0.055451	NLGN1
ENSG00000177694	3	174156363	175523428	5292	261	384530	-0.26595	0.60486	NAALADL2
ENSG00000177565	3	176737143	176915261	557	42	384882	-0.52104	0.69883	TBL1XR1
ENSG00000197584	3	177990720	178562217	1998	116	384729	-0.067246	0.52681	KCNMB2
ENSG00000172667	3	178735011	178790067	117	20	385204	-0.27168	0.60706	ZMAT3
ENSG00000121879	3	178865902	178957881	274	25	385981	1.6632	0.048139	PIK3CA
ENSG00000171121	3	178957530	178984790	151	24	384256	1.2397	0.10754	KCNMB3
ENSG00000121864	3	179040779	179053323	51	9	386140	0.72631	0.23382	ZNF639
ENSG00000171109	3	179065480	179112719	149	24	385656	0.81028	0.20889	MFN1
ENSG00000114450	3	179116990	179169378	146	27	383051	0.44232	0.32913	GNB4
ENSG00000136518	3	179280668	179306196	50	9	385788	1.0698	0.14236	ACTL6A
ENSG00000136522	3	179306073	179322442	34	6	385720	1.0984	0.13602	MRPL47
ENSG00000136521	3	179322478	179345435	46	11	385922	1.1348	0.12824	NDUFB5
ENSG00000058056	3	179370543	179507189	486	58	383401	1.0751	0.14116	USP13
ENSG00000114757	3	179512746	179754841	896	64	384393	0.43464	0.33191	PEX5L
ENSG00000163728	3	180319918	180335616	29	14	384870	1.5488	0.060718	TTC14
ENSG00000145075	3	180320646	180588793	941	63	385197	-0.11745	0.54675	CCDC39
ENSG00000114416	3	180585929	180700541	379	33	385679	-0.84423	0.80073	FXR1
ENSG00000205981	3	180701497	180707562	14	7	385988	0.28526	0.38772	DNAJC19
ENSG00000181449	3	181429714	181432221	3	1	385858	0.17398	0.43094	SOX2
ENSG00000058063	3	182511288	182639423	342	18	385987	-0.96947	0.83385	ATP11B
ENSG00000043093	3	182655862	182703741	102	22	385446	3.0057	0.0013247	DCUN1D1
ENSG00000078070	3	182733006	182833863	270	22	385643	3.6131	0.00015129	MCCC1
ENSG00000078081	3	182840001	182881627	207	28	385032	2.151	0.015739	LAMP3
ENSG00000053524	3	182895831	183146566	936	67	384798	0.52966	0.29817	MCF2L2
ENSG00000176597	3	182971032	183016292	192	12	385820	-0.35388	0.63829	B3GNT5
ENSG00000172578	3	183205319	183273477	150	18	383581	-0.071041	0.52832	KLHL6
ENSG00000114796	3	183353356	183402265	190	6	386000	0.044665	0.48219	KLHL24
ENSG00000163872	3	183415606	183530413	443	28	385603	-0.61059	0.72926	YEATS2
ENSG00000180834	3	183533664	183543382	42	8	382455	-1.3128	0.90538	MAP6D1
ENSG00000175193	3	183547173	183602721	204	25	385200	-2.506	0.9939	PARL
ENSG00000114770	3	183637722	183735803	343	30	385802	-0.47902	0.68404	ABCC5
ENSG00000186090	3	183749332	183757157	48	12	385412	-1.4565	0.92737	HTR3D
ENSG00000178084	3	183770835	183778459	40	13	385178	-0.43176	0.66704	HTR3C
ENSG00000186038	3	183814852	183824783	30	10	384344	-0.91413	0.81968	HTR3E
ENSG00000145191	3	183852826	184402546	2064	195	384427	1.4568	0.072581	EIF2B5
ENSG00000161202	3	183873176	183891398	39	14	384808	-0.74356	0.77143	DVL3
ENSG00000161203	3	183892477	183901879	27	10	384501	-0.02793	0.51114	AP2M1
ENSG00000161204	3	183903811	183911800	32	10	385387	0.047919	0.48089	ABCF3
ENSG00000145198	3	183948217	183960117	29	7	385903	1.0635	0.14377	VWA5B2
ENSG00000214160	3	183960089	183967336	20	10	386003	0.74127	0.22926	ALG3
ENSG00000145194	3	183967438	184010819	120	25	385402	2.0029	0.022595	ECE2
ENSG00000163888	3	183977001	183979251	7	4	386206	1.1321	0.12879	CAMK2N2
ENSG00000175166	3	184016497	184026842	30	12	385488	0.77408	0.21944	PSMD2
ENSG00000114867	3	184032283	184053146	53	24	385005	-0.54073	0.70565	EIF4G1
ENSG00000175182	3	184053714	184064063	27	12	381638	0.5853	0.27917	FAM131A
ENSG00000114859	3	184063973	184079439	61	22	383786	0.076913	0.46935	CLCN2
ENSG00000163882	3	184079506	184086384	17	7	381697	-1.2072	0.88632	POLR2H
ENSG00000090534	3	184089723	184095932	21	8	384801	-0.26363	0.60397	THPO
ENSG00000090539	3	184097861	184108524	27	10	385790	-1.0666	0.85692	CHRD
ENSG00000224153	3	184119325	184157436	163	30	383396	-0.60889	0.7287	RP11-433C9.2
ENSG00000182580	3	184279572	184300197	80	19	383869	-0.25273	0.59976	EPHB3
ENSG00000177383	3	184428156	184429836	5	2	385641	-0.30015	0.61797	MAGEF1
ENSG00000156931	3	184529931	184770402	595	32	385822	0.014924	0.49405	VPS8
ENSG00000187068	3	184795838	184870802	236	27	385008	-0.78314	0.78323	C3orf70
ENSG00000113790	3	184908412	184999778	209	27	385098	1.1715	0.12069	EHHADH
ENSG00000073803	3	185000729	185206885	555	33	385160	-0.11512	0.54582	MAP3K13
ENSG00000163900	3	185194284	185216845	35	11	385839	-0.75622	0.77524	TMEM41A
ENSG00000163898	3	185224050	185270401	165	19	384905	-1.5514	0.9396	LIPH
ENSG00000163904	3	185300284	185351339	139	12	385366	0.595	0.27592	SENP2
ENSG00000073792	3	185361527	185542844	380	53	385096	0.9936	0.16021	IGF2BP2
ENSG00000163915	3	185430316	185447575	30	12	384151	1.7117	0.043478	C3orf65
ENSG00000136527	3	185633694	185655924	57	13	385410	1.5275	0.063322	TRA2B
ENSG00000244405	3	185764097	185828107	117	18	384974	0.34436	0.36529	ETV5
ENSG00000058866	3	185823457	186080026	626	98	383393	0.22025	0.41284	DGKG
ENSG00000213139	3	186256230	186264491	14	6	386000	-2.158	0.98454	CRYGS
ENSG00000113838	3	186263862	186288332	61	12	385637	-1.5935	0.94448	TBCCD1
ENSG00000090520	3	186285192	186315061	89	7	385709	-0.63175	0.73623	DNAJB11
ENSG00000145192	3	186330712	186339107	28	9	384921	-1.8941	0.97089	AHSG
ENSG00000090512	3	186353758	186370930	56	17	383396	0.10963	0.45635	FETUB
ENSG00000113905	3	186378005	186396029	77	18	385457	-0.40364	0.65676	HRG
ENSG00000113889	3	186435065	186461743	161	19	384541	-0.18945	0.57513	KNG1
ENSG00000156976	3	186500994	186507689	21	9	384997	-0.74044	0.77048	EIF4A2
ENSG00000163918	3	186507669	186524847	60	11	385997	-0.34614	0.63538	RFC4
ENSG00000181092	3	186560463	186576252	60	18	384242	0.5679	0.28505	ADIPOQ
ENSG00000073849	3	186648274	186796341	665	86	383889	0.54508	0.29285	ST6GAL1
ENSG00000163923	3	186838736	186898696	177	22	383347	1.5966	0.055172	RPL39L
ENSG00000175077	3	186915274	186919253	14	8	385682	0.1292	0.4486	RTP1
ENSG00000127241	3	186935942	187009810	301	54	384195	1.0234	0.15306	MASP1
ENSG00000136514	3	187086120	187089864	27	13	385862	1.1648	0.12205	RTP4
ENSG00000157005	3	187386694	187388187	10	5	385007	1.0548	0.14576	SST
ENSG00000198471	3	187416047	187420345	18	4	383707	0.57019	0.28427	RTP2
ENSG00000228804	3	187420101	187451637	129	22	385091	0.8276	0.20395	RP11-211G3.3
ENSG00000113916	3	187439165	187463515	84	19	385031	0.52919	0.29834	BCL6
ENSG00000145012	3	187871072	188608460	2220	222	384239	0.65152	0.25735	LPP
ENSG00000213132	3	187896331	187898598	13	4	385188	1.3417	0.089844	AC022498.1
ENSG00000188001	3	188665003	189043093	814	73	384913	0.44574	0.32789	TPRG1
ENSG00000073282	3	189349205	189615068	1094	142	384235	0.42593	0.33508	TP63
ENSG00000090530	3	189674517	189840226	721	45	384126	-0.60861	0.72861	LEPREL1
ENSG00000163347	3	190023490	190040264	88	23	384939	1.7954	0.036293	CLDN1
ENSG00000113946	3	190040330	190129932	581	33	385241	1.4438	0.074397	CLDN16
ENSG00000198398	3	190146444	190167665	94	21	385092	0.95297	0.1703	TMEM207
ENSG00000196083	3	190231840	190375843	466	73	383926	0.20326	0.41946	IL1RAP
ENSG00000205835	3	190570666	190610218	98	21	383939	0.40299	0.34348	GMNC
ENSG00000188729	3	190917030	190983404	254	30	382897	1.0956	0.13663	OSTN
ENSG00000188958	3	190984957	191048325	274	19	382316	2.1396	0.016193	UTS2B
ENSG00000152492	3	191046866	191116459	334	24	385292	1.8214	0.03427	CCDC50
ENSG00000253548	3	191178952	191179245	2	1	386496	0.30184	0.38139	PYDC2
ENSG00000114279	3	191857184	192485553	1981	145	384224	-0.87933	0.81039	FGF12
ENSG00000180611	3	192514604	192635950	366	31	383673	0.53174	0.29745	MB21D2
ENSG00000127252	3	192958914	192995527	131	19	384639	1.1753	0.11993	HRASLS
ENSG00000187527	3	192992579	193096632	458	44	385283	0.40005	0.34456	ATP13A5
ENSG00000127249	3	193119866	193310900	651	59	384980	0.8939	0.18569	ATP13A4
ENSG00000198836	3	193310933	193415612	378	26	385897	1.8069	0.035391	OPA1
ENSG00000114315	3	193853934	193856521	2	1	386299	1.5262	0.063481	HES1
ENSG00000178772	3	194060494	194072057	61	8	379441	-1.0656	0.8567	CPN2
ENSG00000172061	3	194075976	194090472	100	10	383655	-0.18161	0.57205	LRRC15
ENSG00000178732	3	194115550	194119995	20	4	385592	0.01925	0.49232	GP5
ENSG00000133657	3	194123401	194219093	295	24	385422	-0.88718	0.81251	ATP13A3
ENSG00000145014	3	194308402	194354418	288	25	384127	-0.5351	0.70371	TMEM44
ENSG00000041802	3	194361517	194393206	164	13	385574	-0.053602	0.52137	LSG1
ENSG00000185112	3	194406622	194409762	13	4	383322	0.33982	0.367	FAM43A
ENSG00000173950	3	194789008	194991896	964	58	385125	-0.84634	0.80132	XXYLT1
ENSG00000114331	3	194995465	195163807	598	19	385705	1.8093	0.035204	ACAP2
ENSG00000184203	3	195241221	195270209	80	13	383655	0.44552	0.32797	PPP1R2
ENSG00000189058	3	195295573	195311076	81	21	385107	-0.0079256	0.50316	APOD
ENSG00000176945	3	195447753	195467994	10	3	382917	0.12184	0.45151	MUC20
ENSG00000145113	3	195473636	195539148	279	28	384442	0.72521	0.23416	MUC4
ENSG00000061938	3	195590235	195638816	182	38	384749	-0.34591	0.63529	TNK2
